date,latitude,longitude,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code
2022-01-04 16:00:00+00:00,12.867499000001,77.5324350003062,18.966002,70.200485,0.0,0.0,0.0
2022-01-04 17:00:00+00:00,12.867499000001,77.5324350003062,18.116001,75.74198,0.0,0.0,1.0
2022-01-04 18:00:00+00:00,12.867499000001,77.5324350003062,17.516,80.98637,0.0,0.0,3.0
2022-01-04 19:00:00+00:00,12.867499000001,77.5324350003062,16.716002,89.13022,0.0,0.0,3.0
2022-01-04 20:00:00+00:00,12.867499000001,77.5324350003062,16.016,95.312325,0.0,0.0,0.0
2022-01-04 21:00:00+00:00,12.867499000001,77.5324350003062,15.815999,97.47144,0.0,0.0,3.0
2022-01-04 22:00:00+00:00,12.867499000001,77.5324350003062,16.666,92.03708,0.0,0.0,3.0
2022-01-04 23:00:00+00:00,12.867499000001,77.5324350003062,16.866001,88.57054,0.0,0.0,3.0
2022-01-05 00:00:00+00:00,12.867499000001,77.5324350003062,16.066,90.8224,0.0,0.0,1.0
2022-01-05 01:00:00+00:00,12.867499000001,77.5324350003062,15.266,94.06207,0.0,0.0,2.0
2022-01-05 02:00:00+00:00,12.867499000001,77.5324350003062,15.915999,90.519226,0.0,0.0,2.0
2022-01-05 03:00:00+00:00,12.867499000001,77.5324350003062,18.416,79.29799,0.0,0.0,2.0
2022-01-05 04:00:00+00:00,12.867499000001,77.5324350003062,21.116001,63.690308,0.0,0.0,3.0
2022-01-05 05:00:00+00:00,12.867499000001,77.5324350003062,23.066,52.816776,0.0,0.0,3.0
2022-01-05 06:00:00+00:00,12.867499000001,77.5324350003062,24.466002,46.984924,0.0,0.0,3.0
2022-01-05 07:00:00+00:00,12.867499000001,77.5324350003062,25.566,42.299404,0.0,0.0,3.0
2022-01-05 08:00:00+00:00,12.867499000001,77.5324350003062,26.366001,38.77413,0.0,0.0,3.0
2022-01-05 09:00:00+00:00,12.867499000001,77.5324350003062,26.766,37.248028,0.0,0.0,3.0
2022-01-05 10:00:00+00:00,12.867499000001,77.5324350003062,26.816,37.01551,0.0,0.0,2.0
2022-01-05 11:00:00+00:00,12.867499000001,77.5324350003062,26.366001,37.63305,0.0,0.0,3.0
2022-01-05 12:00:00+00:00,12.867499000001,77.5324350003062,24.516,61.635822,0.0,0.0,3.0
2022-01-05 13:00:00+00:00,12.867499000001,77.5324350003062,22.566,57.91738,0.0,0.0,2.0
2022-01-05 14:00:00+00:00,12.867499000001,77.5324350003062,21.616001,57.310375,0.0,0.0,3.0
2022-01-05 15:00:00+00:00,12.867499000001,77.5324350003062,20.316,64.347,0.0,0.0,2.0
2022-01-05 16:00:00+00:00,12.867499000001,77.5324350003062,19.516,68.94948,0.0,0.0,1.0
2022-01-05 17:00:00+00:00,12.867499000001,77.5324350003062,18.916,73.934616,0.0,0.0,3.0
2022-01-05 18:00:00+00:00,12.867499000001,77.5324350003062,18.066,79.50477,0.0,0.0,0.0
2022-01-05 19:00:00+00:00,12.867499000001,77.5324350003062,17.466002,84.724236,0.0,0.0,0.0
2022-01-05 20:00:00+00:00,12.867499000001,77.5324350003062,16.916,90.29853,0.0,0.0,0.0
2022-01-05 21:00:00+00:00,12.867499000001,77.5324350003062,16.416,94.11309,0.0,0.0,3.0
2022-01-05 22:00:00+00:00,12.867499000001,77.5324350003062,16.966002,95.04236,0.0,0.0,3.0
2022-01-05 23:00:00+00:00,12.867499000001,77.5324350003062,17.516,93.862465,0.0,0.0,3.0
2022-01-06 00:00:00+00:00,12.867499000001,77.5324350003062,17.516,92.08698,0.0,0.0,3.0
2022-01-06 01:00:00+00:00,12.867499000001,77.5324350003062,17.516,90.34106,0.0,0.0,3.0
2022-01-06 02:00:00+00:00,12.867499000001,77.5324350003062,17.766,88.6449,0.0,0.0,3.0
2022-01-06 03:00:00+00:00,12.867499000001,77.5324350003062,19.466002,78.687386,0.0,0.0,0.0
2022-01-06 04:00:00+00:00,12.867499000001,77.5324350003062,21.666,68.92795,0.0,0.0,1.0
2022-01-06 05:00:00+00:00,12.867499000001,77.5324350003062,23.666,60.08149,0.0,0.0,0.0
2022-01-06 06:00:00+00:00,12.867499000001,77.5324350003062,25.266,51.689693,0.0,0.0,0.0
2022-01-06 07:00:00+00:00,12.867499000001,77.5324350003062,26.316,47.638577,0.0,0.0,0.0
2022-01-06 08:00:00+00:00,12.867499000001,77.5324350003062,27.066,44.55917,0.0,0.0,0.0
2022-01-06 09:00:00+00:00,12.867499000001,77.5324350003062,27.366001,43.35794,0.0,0.0,0.0
2022-01-06 10:00:00+00:00,12.867499000001,77.5324350003062,27.316,43.485153,0.0,0.0,0.0
2022-01-06 11:00:00+00:00,12.867499000001,77.5324350003062,26.916,43.658382,0.0,0.0,1.0
2022-01-06 12:00:00+00:00,12.867499000001,77.5324350003062,25.066,49.508312,0.0,0.0,0.0
2022-01-06 13:00:00+00:00,12.867499000001,77.5324350003062,22.866001,59.126118,0.0,0.0,0.0
2022-01-06 14:00:00+00:00,12.867499000001,77.5324350003062,21.466002,65.647194,0.0,0.0,2.0
2022-01-06 15:00:00+00:00,12.867499000001,77.5324350003062,20.416,70.02404,0.0,0.0,2.0
2022-01-06 16:00:00+00:00,12.867499000001,77.5324350003062,19.616001,73.81654,0.0,0.0,3.0
2022-01-06 17:00:00+00:00,12.867499000001,77.5324350003062,19.216002,75.189545,0.0,0.0,3.0
2022-01-06 18:00:00+00:00,12.867499000001,77.5324350003062,18.466002,82.95324,0.0,0.0,3.0
2022-01-06 19:00:00+00:00,12.867499000001,77.5324350003062,17.666,92.38927,0.0,0.0,2.0
2022-01-06 20:00:00+00:00,12.867499000001,77.5324350003062,17.466002,96.27514,0.0,0.0,3.0
2022-01-06 21:00:00+00:00,12.867499000001,77.5324350003062,17.766,99.05929,0.0,0.0,3.0
2022-01-06 22:00:00+00:00,12.867499000001,77.5324350003062,17.666,99.05856,0.0,0.0,3.0
2022-01-06 23:00:00+00:00,12.867499000001,77.5324350003062,17.916,95.378845,0.0,0.0,3.0
2022-01-07 00:00:00+00:00,12.867499000001,77.5324350003062,18.466002,90.40783,0.0,0.0,3.0
2022-01-07 01:00:00+00:00,12.867499000001,77.5324350003062,18.366001,90.11442,0.0,0.0,3.0
2022-01-07 02:00:00+00:00,12.867499000001,77.5324350003062,18.566,88.99253,0.0,0.0,1.0
2022-01-07 03:00:00+00:00,12.867499000001,77.5324350003062,20.266,77.80584,0.0,0.0,1.0
2022-01-07 04:00:00+00:00,12.867499000001,77.5324350003062,22.316,66.24914,0.0,0.0,1.0
2022-01-07 05:00:00+00:00,12.867499000001,77.5324350003062,23.966002,57.69612,0.0,0.0,2.0
2022-01-07 06:00:00+00:00,12.867499000001,77.5324350003062,25.166,51.66373,0.0,0.0,1.0
2022-01-07 07:00:00+00:00,12.867499000001,77.5324350003062,26.116001,46.516735,0.0,0.0,2.0
2022-01-07 08:00:00+00:00,12.867499000001,77.5324350003062,26.616001,43.15126,0.0,0.0,2.0
2022-01-07 09:00:00+00:00,12.867499000001,77.5324350003062,26.966002,41.450672,0.0,0.0,3.0
2022-01-07 10:00:00+00:00,12.867499000001,77.5324350003062,26.666,42.6047,0.0,0.0,3.0
2022-01-07 11:00:00+00:00,12.867499000001,77.5324350003062,26.216002,43.89397,0.0,0.0,3.0
2022-01-07 12:00:00+00:00,12.867499000001,77.5324350003062,25.566,46.82317,0.0,0.0,2.0
2022-01-07 13:00:00+00:00,12.867499000001,77.5324350003062,23.816,53.877754,0.0,0.0,3.0
2022-01-07 14:00:00+00:00,12.867499000001,77.5324350003062,22.416,58.637535,0.0,0.0,0.0
2022-01-07 15:00:00+00:00,12.867499000001,77.5324350003062,21.416,62.326923,0.0,0.0,0.0
2022-01-07 16:00:00+00:00,12.867499000001,77.5324350003062,20.566,63.568718,0.0,0.0,0.0
2022-01-07 17:00:00+00:00,12.867499000001,77.5324350003062,19.816,69.457466,0.0,0.0,0.0
2022-01-07 18:00:00+00:00,12.867499000001,77.5324350003062,18.816,86.781296,0.0,0.0,0.0
2022-01-07 19:00:00+00:00,12.867499000001,77.5324350003062,18.166,96.903786,0.0,0.0,3.0
2022-01-07 20:00:00+00:00,12.867499000001,77.5324350003062,18.366001,97.213776,0.0,0.0,3.0
2022-01-07 21:00:00+00:00,12.867499000001,77.5324350003062,18.466002,94.20245,0.0,0.0,3.0
2022-01-07 22:00:00+00:00,12.867499000001,77.5324350003062,18.366001,93.90116,0.0,0.0,3.0
